user_id,log_id,sequence_id,correct
328253,170391787,7012,1
328253,170391788,7012,1
328253,170461064,31277,1
328253,170461069,31277,1
328253,170461072,31277,1
328253,170461077,5962,1
328253,170461098,5962,1
328253,170461104,5962,1
328253,170529558,37374,0
328253,170529567,37374,1
328253,170529582,37374,0
328253,170529589,37374,1
328253,170529592,37374,1
328253,170529601,37374,1
328253,170529613,5968,0
328253,170529667,5968,0
328253,170529701,5968,0
328253,170529748,5968,0
328253,170529760,5968,0
328253,170529777,5968,0
328253,170529787,5968,1
328253,170529814,5968,1
328253,170529824,5968,1
328253,170529830,5969,0
328253,170529846,5969,0
328253,170529852,5969,1
328253,170529872,5969,1
328253,170529876,5969,1
328255,170351308,5965,1
328255,170351309,5965,1
328255,170351310,5965,1
328255,170351312,5961,1
328255,170351313,5961,1
328255,170351315,5961,1
328255,170351319,7012,1
328255,170351320,7012,1
328255,170351323,7012,1
328255,170358025,5962,1
328255,170358028,5962,1
328255,170358030,5962,1
328255,170358107,5968,1
328255,170358109,5968,1
328255,170358112,5968,1
328255,170358128,5969,1
328255,170358134,5969,1
328255,170358136,5969,1
328255,170358142,37374,1
328255,170358143,37374,1
328255,170358144,37374,0
328255,170358152,37374,1
328255,170358155,37374,1
328255,170358158,37374,1
328255,170358161,31277,1
328255,170358163,31277,1
328255,170358164,31277,1
328257,170367411,5965,1
328257,170367412,5965,0
328257,170367416,5965,1
328257,170367418,5965,1
328257,170367419,5965,1
328257,170367423,5961,1
328257,170367424,5961,1
328257,170367425,5961,1
328257,170367427,7012,1
328257,170367428,7012,0
328257,170367429,7012,1
328257,170367430,7012,1
328257,170367431,7012,1
328257,170420825,37374,1
328257,170420950,37374,1
328257,170420961,37374,1
328257,170420987,5968,0
328257,170421151,5968,0
328257,170729546,5968,0
328257,170729581,5968,0
328257,170735947,5962,1
328257,170735971,5962,1
328257,170736023,5962,1
328257,170736388,5969,0
328257,170736458,5969,0
328257,170736473,5969,0
328257,170736477,5969,0
328257,170736508,5969,0
328257,170736526,5969,0
328257,170736545,5969,1
328257,170736568,5969,1
328257,170736576,5969,1
328257,170887882,5968,0
328257,170887903,5968,0
328257,170887926,5968,0
328257,170888050,5968,0
328257,170888059,5968,1
328257,170888081,5968,0
328257,170888103,5968,0
328257,170888123,5968,0
328257,170888142,5968,0
328259,170352119,5965,1
328259,170352134,5965,1
328259,170352137,5965,1
328259,170352156,5961,1
328259,170352160,5961,1
328259,170352163,5961,1
328259,170352181,7012,1
328259,170352185,7012,1
328259,170352188,7012,1
328259,171000132,31277,1
328259,171000179,31277,0
328259,171000196,31277,1
328259,171000218,31277,1
328259,171000223,31277,1
328259,171000242,5962,1
328259,171000263,5962,1
328259,171000272,5962,1
328259,171000345,37374,1
328259,171000395,37374,1
328259,171000483,37374,0
328259,171000511,37374,1
328259,171000527,37374,1
328259,171000543,37374,1
328259,171000555,5968,1
328259,171000560,5968,0
328259,171000588,5968,1
328259,171000615,5968,0
328259,171000940,5968,0
328259,171001431,5969,1
328259,171001436,5969,0
328259,171001464,5969,0
328259,171001483,5969,1
328259,171001502,5969,1
328259,171001505,5969,1
328259,171001593,5968,1
328259,171001604,5968,1
328259,171001611,5968,1
328260,170351460,7159,1
328260,170351479,7159,1
328260,170351487,7159,1
328260,170351497,7014,1
328260,170351502,7014,1
328260,170351510,7014,0
328260,170351522,7014,1
328260,170351530,7014,1
328260,170351536,7014,1
328260,170351544,11899,1
328260,170351550,11899,1
328260,170351558,11899,1
328260,170351567,7183,1
328260,170351590,7183,1
328260,170351597,7183,1
328260,170351639,7182,1
328260,170351668,7182,1
328260,170351680,7182,1
328260,170351705,7185,1
328260,170351708,7185,1
328260,170351725,7185,0
328260,170351764,7185,0
328260,170351784,7185,0
328260,170351847,7185,1
328260,170351857,7185,1
328260,170351869,7185,0
328260,170351898,7185,0
328260,170351916,7185,1
328260,170351930,7185,1
328260,170351961,7185,1
328260,170351972,7184,1
328260,170351978,7184,1
328260,170351984,7184,1
328260,170352302,31277,1
328260,170352307,31277,1
328260,170352311,31277,1
328260,170352378,8585,0
328260,170352406,8585,0
328260,170352421,8585,1
328260,170352432,8585,1
328260,170352434,8585,0
328260,170352452,8585,1
328260,170352463,8585,0
328260,170352494,8585,1
328260,170352502,8585,1
328260,170352505,8585,1
328260,170352647,14247,1
328260,170352658,14247,1
328260,170352664,14247,1
328260,170352676,10195,1
328260,170352687,10195,1
328260,170352690,10195,1
328260,170352698,37570,1
328260,170352710,37570,1
328260,170352725,37570,1
328261,170351595,7159,1
328261,170351598,7159,1
328261,170351601,7159,1
328261,170351618,7014,1
328261,170351628,7014,1
328261,170351630,7014,1
328261,170351640,11899,1
328261,170351642,11899,1
328261,170351644,11899,0
328261,170351653,11899,1
328261,170351655,11899,1
328261,170351656,11899,0
328261,170351667,11899,1
328261,170351681,11899,1
328261,170351685,11899,1
328261,170351695,7183,1
328261,170351709,7183,1
328261,170351733,7183,1
328261,170351763,7182,1
328261,170351781,7182,1
328261,170351798,7182,1
328261,170351893,7185,0
328261,170384458,7185,1
328261,170384465,7185,1
328261,170384467,7185,1
328261,170384476,7184,1
328261,170384484,7184,1
328261,170384494,7184,1
328261,170384854,31277,1
328261,170384857,31277,1
328261,170384860,31277,1
328261,170384940,8585,0
328261,170384947,14247,1
328261,170384959,14247,1
328261,170384974,14247,1
328261,170384989,10195,1
328261,170384995,10195,0
328261,170385030,10195,0
328261,170385042,10195,1
328261,170385043,10195,1
328261,170385044,10195,1
328261,170385045,37570,0
328261,170385047,37570,1
328261,170385050,37570,1
328261,170385058,37570,1
328261,170385085,8585,1
328261,170385088,8585,0
328261,170385108,8585,0
328261,170385117,8585,1
328261,170385118,8585,1
328261,170385119,8585,1
328262,170352300,7182,0
328262,170352374,7182,1
328262,170352425,7182,1
328262,170352479,7182,0
328262,170352517,7182,0
328262,170418579,7182,0
328262,170418747,7182,1
328262,170418791,7182,1
328262,170418817,7182,1
328262,170434213,7183,0
328262,170434284,7183,0
328262,170434468,7183,1
328262,170434502,7183,1
328262,170434517,7183,1
328262,170463452,31277,1
328262,170463477,31277,1
328262,170463486,31277,1
328263,170352419,7182,0
328263,170352446,7182,1
328263,170352468,7182,1
328263,170352491,7182,0
328263,170352582,7182,1
328263,170352602,7182,0
328263,170352623,7182,1
328263,170352636,7182,1
328263,170352650,7182,1
328263,170352912,7183,0
328263,170512266,31277,1
328263,170512273,31277,1
328263,170512300,31277,1
328263,170551890,7183,1
328263,170551906,7183,1
328263,170551916,7183,1
328264,170352625,5965,1
328264,170352626,5965,1
328264,170352627,5965,1
328264,170352632,5961,1
328264,170352635,5961,1
328264,170352638,5961,0
328264,170352644,5961,1
328264,170352649,5961,1
328264,170352651,5961,1
328264,170352657,7012,1
328264,170352659,7012,1
328264,170352661,7012,1
328264,170352998,31277,1
328264,170353012,31277,1
328264,170353018,31277,0
328264,170353035,31277,1
328264,170353054,31277,1
328264,170353073,31277,1
328264,170353085,5962,1
328264,170353097,5962,1
328264,170353108,5962,1
328264,170353157,37374,1
328264,170353185,37374,1
328264,170353201,37374,1
328264,170353215,5968,1
328264,170353229,5968,1
328264,170353236,5968,1
328264,170353243,5969,1
328264,170353263,5969,0
328264,170353287,5969,1
328264,170353316,5969,1
328264,170353322,5969,1
328265,170352616,7183,0
328265,170353120,7183,1
328265,170353169,7183,1
328265,170353193,7183,1
328265,170353625,31277,1
328265,170353629,31277,1
328265,170353632,31277,1
328265,170354353,7182,0
328265,170417321,7182,1
328265,170417348,7182,1
328265,170417365,7182,1
328266,170353043,7182,0
328266,170353084,7182,1
328266,170353091,7182,1
328266,170353114,7182,0
328266,170353152,7182,0
328266,170353191,7182,0
328266,170364358,7182,1
328266,170364371,7182,1
328266,170364379,7182,1
328266,170364401,7183,1
328266,170364406,7183,1
328266,170364412,7183,1
328266,170364547,31277,1
328266,170364559,31277,0
328266,170364626,31277,1
328266,170364634,31277,1
328266,170364645,31277,1
328267,170677823,31277,0
328267,170677966,31277,1
328267,170678003,31277,1
328267,170678015,31277,0
328267,170678079,31277,1
328267,170678097,31277,1
328267,170678108,31277,1
328267,170678243,7183,0
328267,170678353,7183,1
328267,170678365,7183,0
328267,170678417,7183,1
328267,170678422,7183,1
328267,170678431,7183,1
328267,170678444,7182,1
328267,170678460,7182,0
328267,170678808,7182,0
328267,170698656,7182,0
328267,170698761,7182,1
328267,170698774,7182,1
328267,170698785,7182,1
328269,170359073,14442,0
328269,170359103,14442,1
328269,170359104,14442,0
328269,170359113,14442,1
328269,170359120,14442,1
328269,170359123,14442,1
328269,170364757,7158,1
328269,170364763,7158,0
328269,170364775,7158,0
328269,170364790,7158,1
328269,170364794,7158,1
328269,170364800,7158,0
328269,170364872,7158,1
328269,170364874,7158,0
328269,170364880,7158,0
328269,170364896,7158,1
328269,170364897,7158,1
328269,170364899,7158,1
328269,170364908,6039,1
328269,170364918,6039,0
328269,170364948,6039,1
328269,170364949,6039,1
328269,170364958,6039,0
328269,170364977,6039,1
328269,170364983,6039,1
328269,170364991,6039,1
328269,170369738,7155,0
328269,170369753,7155,0
328269,170369770,7155,1
328269,170369773,7155,1
328269,170369776,7155,0
328269,170369798,7155,1
328269,170369801,7155,1
328269,170369803,7155,0
328269,170369810,7155,1
328269,170369812,7155,1
328269,170369815,7155,1
328269,170381066,6022,0
328269,170381104,6022,1
328269,170381108,6022,0
328269,170381180,6022,1
328269,170381185,6022,1
328269,170381191,6022,0
328269,170381231,6022,1
328269,170381240,6022,1
328269,170381252,6022,0
328269,170381299,6022,1
328269,170381305,6022,1
328269,170381308,6022,1
328269,170381316,7195,1
328269,170381329,7195,0
328269,170381334,7195,1
328269,170381337,7195,1
328269,170381338,7195,1
328269,170388463,11898,1
328269,170388467,11898,1
328269,170388469,11898,1
328269,170388472,5965,1
328269,170388473,5965,1
328269,170388475,5965,0
328269,170388481,5965,1
328269,170388482,5965,1
328269,170388483,5965,1
328269,170388489,7020,1
328269,170388490,7020,1
328269,170388492,7020,1
328269,170394775,7157,0
328269,170394798,7157,0
328269,170394806,7157,1
328269,170394812,7157,1
328269,170394822,7157,1
328269,170401725,8946,1
328269,170401748,8946,1
328269,170401754,8946,1
328269,170401761,7167,1
328269,170401762,7167,1
328269,170401763,7167,1
328269,170418533,5968,1
328269,170418547,5968,0
328269,170418574,5968,1
328269,170418587,5968,1
328269,170418598,5968,1
328269,170418603,5969,0
328269,170418619,5969,1
328269,170418625,5969,1
328269,170418638,5969,1
328269,170430445,5976,0
328269,170430476,5976,0
328269,170430506,5976,1
328269,170430523,5976,0
328269,170430549,5976,0
328269,170430570,5976,1
328269,170430591,5976,1
328269,170430623,5976,1
328269,170436609,6473,1
328269,170436643,6473,1
328269,170436660,6473,1
328269,170436694,12450,1
328269,170436699,12450,1
328269,170436703,12450,1
328269,170464528,9428,0
328269,170464617,9428,1
328269,170464651,9428,1
328269,170464690,9428,1
328269,170473317,10265,0
328269,170473340,10265,1
328269,170473359,10265,1
328269,170473373,10265,1
328269,170481115,8928,1
328269,170481130,8928,0
328269,170481162,8928,0
328269,170481176,8928,1
328269,170481177,8928,1
328269,170481183,8928,1
328269,170663766,39162,0
328269,170663851,39162,1
328269,170663875,39162,1
328269,170663892,39162,1
328269,170681152,10597,0
328269,170681271,10597,0
328269,170681394,10597,0
328269,170681494,10597,1
328269,170681542,10597,1
328269,170681615,10597,1
328271,170353646,7182,0
328271,170353657,7182,1
328271,170353669,7182,1
328271,170353727,7182,0
328271,170353793,7182,1
328271,170353816,7182,1
328271,170353832,7182,0
328271,170353986,7182,1
328271,170354013,7182,1
328271,170354053,7182,1
328271,170587302,7183,1
328271,170587312,7183,1
328271,170587323,7183,1
328271,170587462,31277,1
328271,170587473,31277,1
328271,170587485,31277,1
328273,170353682,5965,1
328273,170353686,5965,1
328273,170353690,5965,1
328273,170353692,5961,1
328273,170353697,5961,0
328273,170353749,5961,1
328273,170353756,5961,1
328273,170353783,5961,1
328273,170353858,7012,1
328273,170353909,7012,1
328273,170353955,7012,1
328273,170412069,31277,1
328273,170412073,31277,1
328273,170412078,31277,1
328273,170412086,5962,1
328273,170412089,5962,1
328273,170412092,5962,1
328273,170412125,37374,1
328273,170412157,37374,1
328273,170412161,37374,1
328273,170412225,5968,1
328273,170412231,5968,1
328273,170412238,5968,1
328273,170412245,5969,1
328273,170412267,5969,1
328273,170412288,5969,1
328274,170359760,5965,1
328274,170359761,5965,1
328274,170359764,5965,1
328274,170359770,5961,1
328274,170359775,5961,1
328274,170359776,5961,1
328274,170359783,7012,1
328274,170359785,7012,1
328274,170359788,7012,1
328275,170353734,5969,0
328275,170353766,5969,0
328275,170353790,5969,0
328275,170353810,5969,0
328275,170363310,5969,0
328275,170363342,5969,1
328275,170363359,5969,1
328275,170363366,5969,0
328275,170363380,5969,1
328275,170363390,5969,1
328275,170363394,5969,1
328275,170363408,5968,0
328276,170353867,6402,1
328276,170353884,6402,1
328276,170353888,6402,1
328276,170353903,6473,1
328276,170353911,6473,1
328276,170353916,6473,1
328276,170353923,12450,1
328276,170353926,12450,0
328276,170353937,12450,1
328276,170353944,12450,1
328276,170353954,12450,1
328276,170354154,9428,0
328276,170789702,11893,1
328276,170789717,11893,1
328276,170789724,11893,1
328276,170789733,236309,0
328276,170789741,236309,1
328276,170789747,236309,1
328276,170789767,236309,1
328276,170789803,10265,1
328276,170789842,10265,0
328276,170789857,10265,1
328276,170789903,10265,1
328276,170789917,10265,1
328276,170791876,10264,1
328276,170791951,37876,1
328276,170792004,37876,1
328276,170792035,37876,1
328276,170792895,8928,0
328276,170792951,8928,1
328276,170792984,8928,1
328276,170792993,8928,1
328276,170793486,8949,1
328276,170793561,8949,1
328276,170793567,8949,1
328276,170794075,9424,1
328276,170807789,9180,1
328276,170807794,9180,1
328276,170807797,9180,1
328276,170808095,10597,0
328276,170808287,39162,0
328276,170974951,9428,1
328276,170974967,9428,1
328276,170974979,9428,1
328276,170975015,10264,1
328276,170975020,10264,1
328276,170975301,9424,1
328276,170975345,9424,1
328276,170975660,10597,1
328276,170976220,10597,1
328276,170982769,10597,1
328276,170982918,39162,1
328276,170982931,39162,1
328276,170982956,39162,0
328276,170983000,39162,1
328276,170983019,39162,1
328276,170983023,39162,1
328277,170355639,7182,0
328277,170355657,7182,1
328277,170355664,7182,1
328277,170355667,7182,1
328277,170355681,7183,0
328277,170355686,7183,1
328277,170355687,7183,1
328277,170355689,7183,1
328277,170355791,31277,1
328277,170355912,31277,1
328277,170355934,31277,0
328277,170355962,31277,1
328277,170355980,31277,1
328277,170355997,31277,1
328279,170354408,6402,0
328279,170354417,6402,1
328279,170354445,6402,1
328279,170354469,6402,1
328279,170354480,6473,1
328279,170354483,6473,0
328279,170354498,6473,1
328279,170354503,6473,1
328279,170354506,6473,1
328279,170354513,12450,1
328279,170354514,12450,1
328279,170354517,12450,1
328279,170382855,6473,1
328279,170382859,6473,0
328279,170382873,6473,1
328279,170382874,6473,1
328279,170382876,6473,1
328279,170383029,9428,0
328279,170383088,9428,0
328279,170383128,9428,0
328279,170383170,9428,0
328279,170383199,9428,1
328279,170383211,9428,1
328279,170383221,9428,1
328279,170383461,11893,1
328279,170383470,11893,1
328279,170383475,11893,1
328279,170421000,11893,1
328279,170421011,11893,1
328279,170421035,11893,1
328279,170421057,236309,0
328279,170421098,236309,1
328279,170421163,236309,0
328279,170421173,236309,0
328279,170421177,236309,0
328279,170421184,236309,0
328279,170421188,236309,1
328279,170421189,236309,1
328279,170421192,236309,1
328279,170421201,236309,0
328279,170421213,236309,1
328279,170421217,236309,0
328279,170421230,236309,0
328279,170421244,236309,1
328279,170421245,236309,0
328279,170421262,236309,0
328279,170421265,236309,0
328279,170421268,236309,0
328279,170421270,236309,0
328279,170421272,236309,0
328279,170421276,236309,0
328279,170421280,236309,0
328279,170421285,236309,0
328279,170421288,236309,0
328279,170421290,236309,0
328279,170421294,236309,1
328279,170421295,236309,0
328279,170421299,236309,0
328279,170421301,236309,1
328279,170421303,236309,0
328279,170421306,236309,0
328279,170421309,236309,1
328279,170421310,236309,1
328279,170421312,236309,1
328279,170421317,236309,1
328279,170421318,236309,0
328279,170421323,236309,1
328279,170421325,236309,1
328279,170421327,236309,1
328279,170421329,236309,0
328279,170421332,236309,1
328279,170421333,236309,1
328279,170421386,10265,0
328279,170421558,10265,0
328279,170421606,10265,0
328279,170421670,10265,0
328279,170421712,10265,1
328279,170421726,10265,0
328279,170421757,10265,0
328279,170421782,10265,1
328279,170421800,10265,0
328279,170421869,10265,0
328279,170421914,10264,0
328279,170421958,10264,0
328279,170421996,10264,0
328279,170422011,10264,0
328279,170422066,10264,1
328279,170422091,10264,1
328279,170422168,10264,1
328279,170439696,10265,0
328279,170439723,10265,0
328279,170439733,10265,1
328279,170439735,10265,0
328279,170439752,10265,1
328279,170439754,10265,0
328279,170439776,10265,0
328279,170439783,10265,0
328279,170439830,10265,0
328279,170439838,10265,1
328279,170439841,10265,1
328279,170439844,10265,1
328279,170439894,37876,1
328279,170497279,37876,1
328279,170497304,37876,1
328279,170497491,8928,1
328279,170497496,8928,1
328279,170497500,8928,1
328279,170498138,8949,1
328279,170498148,8949,1
328279,170498149,8949,1
328279,170498180,9424,0
328279,170498206,9424,1
328279,170498209,9424,1
328279,170498214,9424,1
328279,170498217,9180,1
328279,170498222,9180,1
328279,170498227,9180,1
328279,170498243,10597,1
328279,170513643,10597,1
328279,170513743,10597,1
328279,170514068,39162,1
328279,170514129,39162,1
328279,170514149,39162,1
328284,170355801,7182,1
328284,170355810,7182,1
328284,170355811,7182,1
328284,170355820,7183,1
328284,170355822,7183,1
328284,170355825,7183,1
328284,170355867,31277,1
328284,170355873,31277,1
328284,170355876,31277,1
328289,170356253,5969,1
328289,170356267,5969,1
328289,170356271,5969,0
328289,170356276,5969,1
328289,170356300,5969,1
328289,170356302,5969,1
328289,170356305,5968,1
328289,170356308,5968,1
328289,170356313,5968,1
328289,170357275,37374,0
328289,170357308,5962,0
328289,170357316,5962,1
328289,170357320,5962,1
328289,170357323,5962,1
328289,170357328,31277,1
328289,170357340,31277,1
328289,170357341,31277,1
328289,170357377,7012,1
328289,170357381,7012,1
328289,170357383,7012,1
328289,170357387,5961,1
328289,170357391,5961,1
328289,170357395,5961,1
328289,170357405,5965,1
328289,170357410,5965,1
328289,170357413,5965,1
328289,170357450,37374,1
328289,170357452,37374,1
328289,170357453,37374,1
328289,174697822,6473,1
328289,174697954,6473,1
328289,174698094,6473,1
328289,175197256,6022,0
328289,175197345,5968,1
328289,175197436,5968,1
328289,175197473,5968,0
328289,175197616,5968,1
328289,175197649,5968,1
328289,175197681,5968,1
328289,175197879,6022,0
328289,175197931,6022,0
328290,170356255,5969,1
328290,170356264,5969,0
328290,170356285,5969,1
328290,170356286,5969,1
328290,170356298,5969,1
328290,170356304,5968,1
328290,170356307,5968,1
328290,170356309,5968,1
328290,170356314,37374,0
328290,170357306,5962,1
328290,170357310,5962,1
328290,170357311,5962,1
328290,170357326,31277,1
328290,170357333,31277,1
328290,170357336,31277,1
328290,170357376,7012,1
328290,170357378,7012,1
328290,170357379,7012,1
328290,170357382,5961,1
328290,170357384,5961,1
328290,170357385,5961,1
328290,170357389,5965,1
328290,170357392,5965,1
328290,170357394,5965,1
328290,170357434,37374,1
328290,170357435,37374,1
328290,170357437,37374,0
328290,170357455,37374,1
328290,170357457,37374,1
328290,170357458,37374,1
328290,174171889,14247,1
328290,174171910,14247,1
328290,174171916,14247,1
328290,174172318,11898,1
328290,174172333,11898,1
328290,174172340,11898,1
328290,174172375,11899,1
328290,174172393,11899,1
328290,174172405,11899,1
328290,174172429,5969,1
328290,174172505,5969,1
328290,174172530,5969,1
328290,174172604,5976,1
328290,174172690,5976,1
328290,174172748,5976,1
328290,174485426,12450,1
328290,174485451,12450,1
328290,174485459,12450,1
328290,174485505,10265,1
328290,174485596,10265,1
328290,174485638,10265,1
328290,174485779,10264,0.333333333
328290,174488069,9180,1
328290,174488107,9180,1
328290,174488148,9180,1
328290,174551422,10264,1
328290,174551540,10264,0.666666667
328290,174551734,10264,1
328290,174551832,10264,1
328290,174551928,10264,1
328290,174772501,164496,0.333333333
328290,174811647,164496,1
328290,174811817,164496,1
328290,174852490,164496,1
328292,170356431,10765,1
328292,170356448,10765,0
328292,170356452,10765,1
328292,170356459,10765,1
328292,170356461,10765,1
328292,170386311,10767,1
328292,170386317,10767,1
328292,170386320,10767,1
328292,170386445,10763,1
328292,170386455,10763,1
328292,170386463,10763,0
328292,170386484,10763,1
328292,170386499,10763,1
328292,170386513,10763,1
328292,170386547,9244,1
328292,170386560,9244,1
328292,170386566,9244,1
328292,170386992,21257,1
328292,170386995,21257,1
328292,170387001,21257,1
328292,170387372,6465,0
328292,170387414,6465,1
328292,170387419,6465,0
328292,170387438,6465,1
328292,170387443,6465,1
328292,170387455,6465,1
328292,170388934,7195,0
328292,170388944,7195,0
328292,170388945,7195,1
328292,170388948,7195,1
328292,170388952,7195,1
328292,170389013,10265,0
328292,170389024,10265,0
328292,170389028,10265,1
328292,170389031,10265,0
328292,170389038,10265,1
328292,170389043,10265,1
328292,170389049,10265,1
328292,170389058,37876,0
328292,170389086,37876,0
328292,170407148,10597,0
328292,170489585,37876,0
328292,170518830,12450,1
328292,170521620,5968,1
328292,170521664,7167,1
328292,170521665,7167,1
328292,170521669,7167,1
328292,170521712,7166,0
328292,170521719,7166,1
328292,170521730,7166,1
328292,170521732,7166,1
328292,170521748,7165,1
328292,170521750,7165,1
328292,170521751,7165,1
328292,170521816,5968,1
328292,170521822,5968,1
328292,170522110,8949,0
328292,170522120,8949,1
328292,170522122,8949,1
328292,170522124,8949,1
328292,170536062,12450,1
328292,170536065,12450,1
328297,170358971,37002,1
328297,170358977,37002,1
328297,170358986,37002,1
328297,170359040,14442,1
328297,170359045,14442,1
328297,170359048,14442,1
328297,170368039,6009,0
328297,170368057,6009,0
328297,170368063,6009,1
328297,170368067,6009,1
328297,170368070,6009,1
328298,170538835,5965,1
328298,170538837,5965,1
328298,170538847,5965,1
328298,170538854,5961,1
328298,170538859,5961,1
328298,170538864,5961,1
328298,170538873,7012,1
328298,170538877,7012,1
328298,170538881,7012,1
328298,170544198,37374,1
328298,170544206,37374,1
328298,170544210,37374,1
328298,170544256,5969,0
328298,170751721,31277,0
328298,170751790,31277,1
328298,170751803,31277,1
328298,170751811,31277,1
328298,170751899,5962,1
328298,170751916,5962,1
328298,170751929,5962,1
328298,170751987,5968,1
328298,170752001,5968,0
328298,170760666,5968,0
328298,170761565,5969,1
328298,170761598,5969,1
328298,170761620,5969,1
328298,170839471,5968,1
328298,170839484,5968,1
328298,170839488,5968,1
328300,170699921,31277,0
328300,170699944,31277,1
328300,170699957,31277,1
328300,170699973,31277,1
328300,170721029,7183,1
328300,170721055,7183,1
328300,170721061,7183,1
328300,170721108,7182,1
328300,170721127,7182,0
328300,170721159,7182,1
328300,170721175,7182,1
328300,170721202,7182,1
328302,170358237,7183,1
328302,170358247,7183,1
328302,170358254,7183,1
328302,170358259,7182,1
328302,170358275,7182,1
328302,170358279,7182,1
328302,170358418,31277,1
328302,170358423,31277,1
328302,170358425,31277,0
328302,170358430,31277,1
328302,170358439,31277,1
328302,170358442,31277,1
328303,170358803,31277,1
328303,170358809,31277,1
328303,170358811,31277,1
328303,170358843,7183,1
328303,170358847,7183,1
328303,170358858,7183,1
328303,170358873,7182,1
328303,170358883,7182,1
328303,170358905,7182,1
328304,170358686,7159,1
328304,170358688,7159,0
328304,170358691,7159,1
328304,170358694,7159,0
328304,170358697,7159,1
328304,170358698,7159,1
328304,170358700,7159,1
328304,170358707,7014,1
328304,170358713,7014,0
328304,170358716,7014,1
328304,170358719,7014,0
328304,170358727,7014,1
328304,170358731,7014,0
328304,170358737,7014,1
328304,170358740,7014,1
328304,170358741,7014,1
328304,170369169,11899,1
328304,170369171,11899,1
328304,170369175,11899,1
328304,170369180,7183,0
328304,170369217,7183,0
328304,170369226,7183,1
328304,170369241,7183,1
328304,170369246,7183,1
328304,170369254,7182,1
328304,170369258,7182,0
328304,170369261,7182,1
328304,170369265,7182,1
328304,170369279,7182,1
328304,170535206,7185,1
328304,170535221,7185,0
328304,170535249,7185,1
328304,170535276,7185,1
328304,170535299,7185,1
328304,170535329,7184,0
328304,170535349,7184,1
328304,170535363,7184,1
328304,170535371,7184,1
328304,170720497,31277,1
328304,170720498,31277,1
328304,170720503,31277,1
328304,170721012,8585,0
328304,170721051,8585,1
328304,170721058,8585,1
328304,170721066,8585,0
328304,170721093,8585,0
328304,170721120,8585,0
328304,170721143,8585,1
328304,170721157,8585,1
328304,170721171,8585,1
328304,170738840,14247,0
328304,170738869,14247,1
328304,170738875,14247,1
328304,170738879,14247,0
328304,170738904,14247,1
328304,170738911,14247,1
328304,170738917,14247,1
328304,170738932,10195,0
328304,170739047,10195,0
328304,170739247,10195,1
328304,170739282,10195,0
328304,170739389,10195,0
328304,170739491,10195,0
328304,170739543,10195,0
328304,170739589,10195,0
328304,170739632,10195,0
328304,170739770,10195,1
328304,170739815,10195,1
328304,170739845,10195,0
328304,170740010,37570,1
328304,170740057,37570,1
328304,170740123,37570,1
328304,170763263,10195,1
328304,170763315,10195,1
328304,170763320,10195,0
328304,170763335,10195,1
328304,170763356,10195,0
328304,170763379,10195,1
328304,170763392,10195,1
328304,170763413,10195,1
328306,170358889,6402,0
328306,170358924,8949,0
328306,170359047,6402,0
328306,170359072,6402,1
328306,170359098,6402,1
328306,170359110,6402,1
328306,170359137,6473,0
328306,170359146,12450,1
328306,170359153,12450,1
328306,170359161,12450,1
328306,170359193,6473,1
328306,170359197,6473,1
328306,170359199,6473,1
328306,170359211,11893,0
328306,170359360,9180,0
328306,170405854,6473,1
328306,170406083,6473,1
328306,170406085,6473,0
328306,170406161,6473,0
328306,170406235,6473,0
328306,170406272,6473,1
328306,170406303,6473,1
328306,170406315,6473,1
328306,170474909,6402,0
328306,170474953,6402,0
328306,170474962,6402,1
328306,170474980,6402,1
328306,170475005,6402,1
328306,170475077,10265,1
328306,170475091,10265,1
328306,170475099,10265,1
328306,170475130,8928,0
328306,170603890,12450,1
328306,170603898,12450,0
328306,170603908,12450,0.333333333
328306,170603927,12450,0
328306,170603938,12450,1
328306,170603951,12450,1
328306,170603959,12450,1
328306,170604018,9428,0
328306,170604129,11893,1
328306,170604198,11893,1
328306,170604214,11893,1
328306,170761616,236309,1
328306,170761649,236309,1
328306,170761706,236309,1
328306,170761732,10264,1
328306,170761749,10264,1
328306,170761766,10264,1
328306,170761790,37876,1
328306,170761887,37876,0
328306,170822089,37876,1
328306,170822217,37876,1
328306,170822242,37876,1
328306,170829796,9180,1
328306,170829823,9180,1
328306,170829880,9180,1
328306,170830605,9424,0
328306,170830746,9424,1
328306,170830810,9424,1
328306,170830853,9424,1
328306,170837743,8949,0
328306,170837895,8949,0
328306,170840781,9428,0
328306,170840904,9428,1
328306,170840943,9428,1
328306,170841013,9428,1
328306,170841617,8928,1
328306,170841624,8928,1
328306,170841730,8928,1
328306,170928332,39162,0
328306,170929190,39162,0
328306,170929432,39162,0
328306,170929459,39162,0
328306,170929541,39162,1
328306,170929577,39162,0
328309,170359703,164496,0
328309,170359800,164496,1
328309,170359803,164496,1
328309,170359807,164496,0
328309,170613006,7159,1
328309,170613012,7159,1
328309,170613014,7159,1
328311,170359849,7159,1
328311,170359852,7159,1
328311,170359853,7159,1
328311,170359860,7014,1
328311,170359865,7014,0
328311,170359872,7014,1
328311,170359876,7014,1
328311,170359878,7014,0
328311,170359882,7014,1
328311,170359885,7014,1
328311,170359889,7014,1
328311,170359893,11899,1
328311,170359896,11899,0
328311,170359903,11899,1
328311,170359904,11899,1
328311,170359906,11899,1
328311,170359913,7183,0
328311,170360035,7183,1
